timestamp,A9,A7,A8,A10,B9,B7,B8,B10,D9,D7,D8,D10,T9,T7,T8,T10,G9,G7,G8,G10
0,0.30540603399276733,0.0,-0.04161539673805237,0.18249006569385529,0.10591605305671692,0.0,-0.30013251304626465,0.012225455604493618,-0.26474645733833313,0.0,0.00897368136793375,-0.06965481489896774,-0.2070167362689972,0.0,-0.30485978722572327,-0.31588733196258545,-0.23560312390327454,0.0,-0.23099787533283234,-0.19639070332050323
1,0.49832189083099365,0.0,0.10326395183801651,0.5940258502960205,0.11180723458528519,0.0,-0.3261944353580475,0.018093127757310867,-0.2842321991920471,0.0,-0.23158708214759827,-0.08710047602653503,-0.17694608867168427,0.0,-0.33885055780410767,-0.2660973072052002,-0.2298949807882309,0.0,-0.2553216814994812,-0.18820659816265106
2,0.7950010299682617,0.0,0.29417937994003296,1.0264214277267456,0.1369471400976181,0.0,-0.33921754360198975,0.06424224376678467,-0.29999423027038574,0.0,-0.38076165318489075,-0.08785241842269897,-0.12901577353477478,0.0,-0.34541264176368713,-0.15388420224189758,-0.22149349749088287,0.0,-0.267935574054718,-0.18379604816436768
3,1.0832771062850952,0.0,0.44699910283088684,1.361054539680481,0.18054643273353577,0.0,-0.3365185558795929,0.14530333876609802,-0.3065422773361206,0.0,-0.420175701379776,-0.07161833345890045,-0.02857872284948826,0.0,-0.34405386447906494,0.024642203003168106,-0.21599426865577698,0.0,-0.26713672280311584,-0.1787063330411911
4,1.2896560430526733,0.0,0.5173918008804321,1.5696237087249756,0.22658483684062958,0.0,-0.32135292887687683,0.2305789738893509,-0.3082595467567444,0.0,-0.41870594024658203,-0.046146586537361145,0.11028536409139633,0.0,-0.33929815888404846,0.2106989622116089,-0.2132987231016159,0.0,-0.26129254698753357,-0.1741372048854828
5,1.3846862316131592,0.0,0.5282935500144958,1.6583911180496216,0.26080313324928284,0.0,-0.3010730743408203,0.2948795258998871,-0.3112277686595917,0.0,-0.42297470569610596,-0.019832484424114227,0.23377038538455963,0.0,-0.32260462641716003,0.36123090982437134,-0.21325933933258057,0.0,-0.25918686389923096,-0.17432183027267456
6,1.406320333480835,0.0,0.5370519161224365,1.665582299232483,0.28109830617904663,0.0,-0.28449752926826477,0.33110862970352173,-0.31986501812934875,0.0,-0.4424784183502197,-0.0009498161962255836,0.31321728229522705,0.0,-0.29109421372413635,0.4645565450191498,-0.21545492112636566,0.0,-0.25886738300323486,-0.17721158266067505
7,1.4199118614196777,0.0,0.5431839227676392,1.665582299232483,0.29334867000579834,0.0,-0.2776035666465759,0.35778898000717163,-0.328264445066452,0.0,-0.4646981954574585,-0.017842866480350494,0.3493706285953522,0.0,-0.25434190034866333,0.5458029508590698,-0.22124549746513367,0.0,-0.25124591588974,-0.18718299269676208
8,1.4352331161499023,0.0,0.5431839227676392,1.6669116020202637,0.319692999124527,0.0,-0.27886098623275757,0.3705879747867584,-0.35202497243881226,0.0,-0.4685846269130707,-0.030299726873636246,0.38343966007232666,0.0,-0.22812417149543762,0.5948868989944458,-0.2510101795196533,0.0,-0.2317817360162735,-0.1891319751739502
9,1.4489251375198364,0.0,0.5432154536247253,1.6702373027801514,0.3543008267879486,0.0,-0.27998197078704834,0.3763260841369629,-0.3546166718006134,0.0,-0.4408144950866699,-0.02717091329395771,0.40394484996795654,0.0,-0.22004786133766174,0.6220585703849792,-0.2736763060092926,0.0,-0.2037343531847,-0.18565426766872406
10,1.4611469507217407,0.0,0.5436609387397766,1.6724134683609009,0.40350455045700073,0.0,-0.2737552225589752,0.38187089562416077,-0.35911253094673157,0.0,-0.37430599331855774,-0.004254769068211317,0.4163496792316437,0.0,-0.22714544832706451,0.6377429366111755,-0.27382931113243103,0.0,-0.172725647687912,-0.17703944444656372
11,1.473375916481018,0.0,0.5441413521766663,1.6746313571929932,0.46228426694869995,0.0,-0.2596254348754883,0.39205464720726013,-0.366022527217865,0.0,-0.29401472210884094,0.042461179196834564,0.42528456449508667,0.0,-0.23840875923633575,0.6510887742042542,-0.24598664045333862,0.0,-0.14330334961414337,-0.16566437482833862
12,1.4818130731582642,0.0,0.545565128326416,1.6759377717971802,0.5187848806381226,0.0,-0.24248549342155457,0.4087681174278259,-0.22783568501472473,0.0,-0.1804894059896469,0.1393764466047287,0.45055776834487915,0.0,-0.2397855520248413,0.6723772883415222,-0.19427965581417084,0.0,-0.11877281218767166,-0.15112337470054626
13,1.4818130731582642,0.0,0.5485228300094604,1.6759190559387207,0.537283182144165,0.0,-0.2270035445690155,0.4308241903781891,-0.22324104607105255,0.0,-0.032759469002485275,0.16296924650669098,0.4744241237640381,0.0,-0.21614165604114532,0.6998139023780823,-0.17819850146770477,0.0,-0.10070187598466873,-0.1477348953485489
14,1.4818130731582642,0.0,0.5520597696304321,1.6759190559387207,0.5579077005386353,0.0,-0.21457849442958832,0.4558883309364319,-0.2150854766368866,0.0,0.13522812724113464,0.18815790116786957,0.4998195171356201,0.0,-0.1426267772912979,0.7287179827690125,-0.1634400486946106,0.0,-0.08784660696983337,-0.15111012756824493
15,1.4818130731582642,0.0,0.555302083492279,1.6759190559387207,0.5812417268753052,0.0,-0.20313632488250732,0.4827653467655182,-0.20053648948669434,0.0,0.3072131872177124,0.21503540873527527,0.525323748588562,0.0,-0.022308306768536568,0.7590333819389343,-0.15335863828659058,0.0,-0.07798440754413605,-0.1558672934770584
