timestamp,A9,A7,A8,A10,B9,B7,B8,B10,D9,D7,D8,D10,T9,T7,T8,T10,G9,G7,G8,G10
0,0.5718489289283752,0.0,0.05607125163078308,0.09089818596839905,0.06635385006666183,0.0,-0.16966307163238525,0.19580936431884766,-0.22465281188488007,0.0,0.3363885283470154,-0.178486168384552,-0.09438132494688034,0.0,0.0023411966394633055,-0.20440131425857544,-0.0027542610187083483,0.0,-0.1516096144914627,-0.16793978214263916
1,0.5436590909957886,0.0,0.060194313526153564,0.0855373665690422,0.0718730166554451,0.0,-0.16329701244831085,0.24391070008277893,-0.17301730811595917,0.0,0.36857596039772034,-0.11354906111955643,-0.0621209442615509,0.0,0.04774883762001991,-0.16496235132217407,0.05318944901227951,0.0,-0.16016706824302673,-0.1443970948457718
2,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.15357236564159393,0.30208227038383484,-0.10373438894748688,0.0,0.453830361366272,-0.03417013958096504,-0.0211884044110775,0.0,0.11055957525968552,-0.10739286243915558,0.11682365089654922,0.0,-0.16423650085926056,-0.10718236863613129
3,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.14104025065898895,0.30208227038383484,-0.10373438894748688,0.0,0.5657902956008911,-0.03417013958096504,-0.0211884044110775,0.0,0.11055957525968552,-0.10739286243915558,0.11682365089654922,0.0,-0.15777797996997833,-0.10718236863613129
4,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.12694568932056427,0.30208227038383484,-0.10373438894748688,0.0,0.6643767356872559,-0.03417013958096504,-0.0211884044110775,0.0,0.21487589180469513,-0.10739286243915558,0.11682365089654922,0.0,-0.13987886905670166,-0.10718236863613129
5,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.11387690156698227,0.30208227038383484,-0.10373438894748688,0.0,0.7296746373176575,-0.03417013958096504,-0.0211884044110775,0.0,0.23770184814929962,-0.10739286243915558,0.11682365089654922,0.0,-0.11566830426454544,-0.10718236863613129
6,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.1055685505270958,0.30208227038383484,-0.10373438894748688,0.0,0.763371467590332,-0.03417013958096504,-0.0211884044110775,0.0,0.23770184814929962,-0.10739286243915558,0.11682365089654922,0.0,-0.09279842674732208,-0.10718236863613129
7,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.10377641022205353,0.30208227038383484,-0.10373438894748688,0.0,0.7753340005874634,-0.03417013958096504,-0.0211884044110775,0.0,0.24662083387374878,-0.10739286243915558,0.11682365089654922,0.0,-0.07748663425445557,-0.10718236863613129
8,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.10617775470018387,0.30208227038383484,-0.10373438894748688,0.0,0.7739846706390381,-0.03417013958096504,-0.0211884044110775,0.0,0.2439785748720169,-0.10739286243915558,0.11682365089654922,0.0,-0.07134192436933517,-0.10718236863613129
9,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.11110100895166397,0.30208227038383484,-0.10373438894748688,0.0,0.7613057494163513,-0.03417013958096504,-0.0211884044110775,0.0,0.23573637008666992,-0.10739286243915558,0.11682365089654922,0.0,-0.07152878493070602,-0.10718236863613129
10,0.49555400013923645,0.0,0.060194313526153564,0.0855373665690422,0.08869867026805878,0.0,-0.11944347620010376,0.30208227038383484,-0.10373438894748688,0.0,0.7353103160858154,-0.03417013958096504,-0.0211884044110775,0.0,0.21724173426628113,-0.10739286243915558,0.11682365089654922,0.0,-0.07330609112977982,-0.10718236863613129
11,0.49555400013923645,0.0,0.07324494421482086,0.0855373665690422,0.08869867026805878,0.0,-0.1315712034702301,0.30208227038383484,-0.10373438894748688,0.0,0.6995645761489868,-0.03417013958096504,-0.0211884044110775,0.0,0.18589559197425842,-0.10739286243915558,0.11682365089654922,0.0,-0.07577701658010483,-0.10718236863613129
12,0.49555400013923645,0.0,0.0927669107913971,0.0855373665690422,0.08869867026805878,0.0,-0.14388254284858704,0.30208227038383484,-0.10373438894748688,0.0,0.6647573113441467,-0.03417013958096504,-0.0211884044110775,0.0,0.14450319111347198,-0.10739286243915558,0.11682365089654922,0.0,-0.0821864902973175,-0.10718236863613129
13,0.49555400013923645,0.0,0.09795447438955307,0.0855373665690422,0.08869867026805878,0.0,-0.15383660793304443,0.30208227038383484,-0.10373438894748688,0.0,0.6428419947624207,-0.03417013958096504,-0.0211884044110775,0.0,0.10491762310266495,-0.10739286243915558,0.11682365089654922,0.0,-0.09530051797628403,-0.10718236863613129
14,0.49555400013923645,0.0,0.05648433789610863,0.0855373665690422,0.08869867026805878,0.0,-0.16432587802410126,0.30208227038383484,-0.10373438894748688,0.0,0.634489119052887,-0.03417013958096504,-0.0211884044110775,0.0,0.07844414561986923,-0.10739286243915558,0.11682365089654922,0.0,-0.11348184198141098,-0.10718236863613129
15,0.49555400013923645,0.0,-0.0009846787434071302,-0.12063663452863693,0.08869867026805878,0.0,-0.1786206066608429,0.11149358004331589,-0.10373438894748688,0.0,0.6307159066200256,0.15598906576633453,-0.0211884044110775,0.0,0.06067453324794769,-0.29604166746139526,0.11682365089654922,0.0,-0.13251230120658875,-0.18642772734165192
16,-0.003838661592453718,0.0,-0.04709170386195183,0.009984136559069157,0.10834193229675293,0.0,-0.19684414565563202,0.10473599284887314,-0.20464111864566803,0.0,0.6132329702377319,0.09979552030563354,-0.26233741641044617,0.0,0.0303385891020298,-0.32940271496772766,-0.10301093012094498,0.0,-0.14922848343849182,-0.21590618789196014
17,0.01961391791701317,0.0,-0.07651478797197342,0.0857686996459961,0.10937627404928207,0.0,-0.21699468791484833,0.0840475931763649,-0.21696889400482178,0.0,0.554957389831543,0.04655753821134567,-0.24222198128700256,0.0,-0.0318644754588604,-0.34637749195098877,-0.15609213709831238,0.0,-0.16447852551937103,-0.23215161263942719
18,0.05082142725586891,0.0,-0.08567888289690018,0.09865003824234009,0.1096043586730957,0.0,-0.24042408168315887,0.056621432304382324,-0.22944650053977966,0.0,0.437536358833313,-0.0012406579917296767,-0.2400025725364685,0.0,-0.1260896474123001,-0.35209015011787415,-0.1992703229188919,0.0,-0.18175703287124634,-0.22764825820922852
