timestamp,A9,A7,A8,A10,B9,B7,B8,B10,D9,D7,D8,D10,T9,T7,T8,T10,G9,G7,G8,G10
0,0.4235723614692688,0.0,-0.13934949040412903,0.3312099277973175,0.21160590648651123,0.0,-0.20775239169597626,0.19449149072170258,-0.19106754660606384,0.0,-0.24065165221691132,0.31092971563339233,-0.13925492763519287,0.0,-0.3636452555656433,-0.2554852068424225,-0.15917816758155823,0.0,-0.3404408395290375,-0.24848461151123047
1,0.4189119338989258,0.0,-0.16256499290466309,0.331793874502182,0.20982813835144043,0.0,-0.20407702028751373,0.1899983286857605,-0.1288110911846161,0.0,-0.256353497505188,0.3227289915084839,-0.1503181904554367,0.0,-0.4520142376422882,-0.20880377292633057,-0.16682946681976318,0.0,-0.32956764101982117,-0.2601112127304077
2,0.42462408542633057,0.0,-0.26290106773376465,0.29980796575546265,0.20982813835144043,0.0,-0.20407702028751373,0.1899983286857605,-0.1288110911846161,0.0,-0.256353497505188,0.3227289915084839,-0.1503181904554367,0.0,-0.4520142376422882,-0.20880377292633057,-0.17875352501869202,0.0,-0.31581512093544006,-0.27204158902168274
3,0.4246884882450104,0.0,-0.38607147336006165,0.24942626059055328,0.22223742306232452,0.0,-0.20930902659893036,0.1744687706232071,-0.04293588921427727,0.0,-0.30611297488212585,0.3070201277732849,-0.14673501253128052,0.0,-0.6981382966041565,-0.11889773607254028,-0.19503799080848694,0.0,-0.30491605401039124,-0.2786068022251129
4,0.42768681049346924,0.0,-0.3992063105106354,0.21467532217502594,0.22469989955425262,0.0,-0.22092305123806,0.15511584281921387,-0.02488029934465885,0.0,-0.3356984257698059,0.2823946475982666,-0.13243281841278076,0.0,-0.8143214583396912,-0.09866533428430557,-0.21241185069084167,0.0,-0.2980774939060211,-0.27757176756858826
5,0.4195256233215332,0.0,-0.3579365015029907,0.20513321459293365,0.22174206376075745,0.0,-0.2362617403268814,0.13079530000686646,-0.01887456513941288,0.0,-0.3629143536090851,0.24211850762367249,-0.11651194840669632,0.0,-0.8982996940612793,-0.09415773302316666,-0.22650764882564545,0.0,-0.29322388768196106,-0.27147430181503296
6,0.4108968675136566,0.0,-0.33459585905075073,0.21354295313358307,0.21449494361877441,0.0,-0.2538527250289917,0.10678467899560928,-0.016975335776805878,0.0,-0.3762940466403961,0.1884322166442871,-0.10774359852075577,0.0,-0.9301727414131165,-0.0956670418381691,-0.23786777257919312,0.0,-0.2882108688354492,-0.2672208249568939
7,0.40946245193481445,0.0,-0.32060250639915466,0.21676288545131683,0.20492586493492126,0.0,-0.2732659578323364,0.0842348113656044,-0.02088409662246704,0.0,-0.3917870819568634,0.13176017999649048,-0.10810789465904236,0.0,-0.8817790150642395,-0.08975601196289062,-0.25156694650650024,0.0,-0.28036513924598694,-0.2704370319843292
8,0.4185417890548706,0.0,-0.25698572397232056,0.21676288545131683,0.19518569111824036,0.0,-0.2943951487541199,0.060408659279346466,-0.032704152166843414,0.0,-0.4208638370037079,0.08606981486082077,-0.11059302091598511,0.0,-0.748833179473877,-0.06821900606155396,-0.2747335135936737,0.0,-0.2670455276966095,-0.2790455222129822
9,0.4185417890548706,0.0,-0.1807021051645279,0.2174883484840393,0.1876154989004135,0.0,-0.3157704770565033,0.03622004762291908,-0.050309255719184875,0.0,-0.45621249079704285,0.050878722220659256,-0.10841862112283707,0.0,-0.592687726020813,-0.03511764481663704,-0.3072848320007324,0.0,-0.24960172176361084,-0.28783947229385376
10,0.4185417890548706,0.0,-0.1391954869031906,0.2279585748910904,0.18321280181407928,0.0,-0.3355027437210083,0.019402282312512398,-0.06672883778810501,0.0,-0.49573326110839844,0.03135501220822334,-0.09927849471569061,0.0,-0.46872666478157043,-0.00391790084540844,-0.33921369910240173,0.0,-0.23225685954093933,-0.29143884778022766
11,0.4185417890548706,0.0,-0.13570716977119446,0.27364131808280945,0.18179453909397125,0.0,-0.3515267074108124,0.017744511365890503,-0.0754636824131012,0.0,-0.5308988094329834,0.025940071791410446,-0.08808953315019608,0.0,-0.39006537199020386,0.015033088624477386,-0.3605864942073822,0.0,-0.21894487738609314,-0.2854030132293701
12,0.4185417890548706,0.0,-0.13583797216415405,0.31860068440437317,0.182013139128685,0.0,-0.3619979918003082,0.028402557596564293,-0.07729935646057129,0.0,-0.5511407256126404,0.02164437249302864,-0.08278682082891464,0.0,-0.3449993133544922,0.01833740621805191,-0.3696235120296478,0.0,-0.21039780974388123,-0.2728670835494995
13,0.4185417890548706,0.0,-0.13583797216415405,0.3314802348613739,0.1831447333097458,0.0,-0.36523160338401794,0.04107315093278885,-0.07534150779247284,0.0,-0.5587878227233887,0.012541220523416996,-0.09006097912788391,0.0,-0.31547173857688904,0.006678312085568905,-0.3705582022666931,0.0,-0.2050102800130844,-0.2606034278869629
14,0.4096165895462036,0.0,-0.14088673889636993,0.3335025906562805,0.1841525435447693,0.0,-0.3620588481426239,0.047274913638830185,-0.0831260159611702,0.0,-0.5651293992996216,0.008131910115480423,-0.10736928880214691,0.0,-0.2916978597640991,-0.017022481188178062,-0.36975762248039246,0.0,-0.20207330584526062,-0.2539132237434387
15,0.4055095314979553,0.0,-0.131290465593338,0.32842400670051575,0.18257363140583038,0.0,-0.3551148772239685,0.04466240853071213,-0.10805670917034149,0.0,-0.5711672306060791,0.0012850514613091946,-0.1248169019818306,0.0,-0.2734038829803467,-0.04700344055891037,-0.3726121187210083,0.0,-0.20267100632190704,-0.25442397594451904
16,0.4001547396183014,0.0,-0.11802531778812408,0.3027842044830322,0.17551149427890778,0.0,-0.3489610552787781,0.03793781250715256,-0.13976895809173584,0.0,-0.5717817544937134,-0.0017307251691818237,-0.13154461979866028,0.0,-0.2611995339393616,-0.07592359185218811,-0.38315004110336304,0.0,-0.2097470760345459,-0.2589150667190552
17,0.3909374475479126,0.0,-0.11767766624689102,0.27139797806739807,0.1631716936826706,0.0,-0.3444734215736389,0.03653326630592346,-0.17361393570899963,0.0,-0.5645266175270081,-0.00014586410543415695,-0.12388676404953003,0.0,-0.2537543475627899,-0.09132681041955948,-0.40304940938949585,0.0,-0.22480474412441254,-0.26381126046180725
18,0.38154587149620056,0.0,-0.11704234778881073,0.2662011682987213,0.15014266967773438,0.0,-0.3389965891838074,0.04922892153263092,-0.1954713612794876,0.0,-0.5573892593383789,0.011579832062125206,-0.10697691887617111,0.0,-0.24894194304943085,-0.08188611268997192,-0.424197256565094,0.0,-0.24653814733028412,-0.2701913118362427
