timestamp,A9,A7,A8,A10,B9,B7,B8,B10,D9,D7,D8,D10,T9,T7,T8,T10,G9,G7,G8,G10
0,0.704010009765625,1.0986487865447998,-0.09898839890956879,0.5243092179298401,-0.07039236277341843,1.0609822273254395,-0.2020351141691208,0.0604422390460968,-0.18925108015537262,0.3240792751312256,-0.129910409450531,-0.09744498878717422,-0.1932155191898346,0.5302823781967163,-0.1708163022994995,-0.17440581321716309,0.10373040288686752,1.8562997579574585,-0.4212436079978943,0.10315965861082077
1,0.704010009765625,1.0986487865447998,-0.09520134329795837,0.5178396105766296,-0.07039236277341843,1.0609822273254395,-0.2020351141691208,0.0604422390460968,-0.14589305222034454,0.3240792751312256,-0.09929447621107101,-0.054739490151405334,-0.20039650797843933,0.5302823781967163,-0.16257384419441223,-0.20931056141853333,0.11706218868494034,1.8562997579574585,-0.4100823998451233,0.11521167308092117
2,0.704010009765625,1.0986487865447998,-0.10047680884599686,0.5152068138122559,-0.013162887655198574,1.0609822273254395,-0.20268326997756958,0.0739247128367424,-0.09583654254674911,0.3240792751312256,-0.08608124405145645,-0.01004730723798275,-0.21467798948287964,0.5302823781967163,-0.161275252699852,-0.2391747385263443,0.1288241744041443,1.8562997579574585,-0.3977891802787781,0.120894655585289
3,0.7036628723144531,1.0986487865447998,-0.14814496040344238,0.5121589303016663,0.005855286493897438,1.0609822273254395,-0.2075101137161255,0.07741034030914307,-0.05253525823354721,0.3240792751312256,-0.0835426077246666,0.027604538947343826,-0.2295752614736557,0.5302823781967163,-0.16326971352100372,-0.2667708992958069,0.136941060423851,1.8562997579574585,-0.38661664724349976,0.1140383705496788
4,0.7036628723144531,1.0986487865447998,-0.2113126516342163,0.5065107941627502,0.011906399391591549,1.0609822273254395,-0.21524330973625183,0.07337000966072083,-0.023296529427170753,0.3240792751312256,-0.08396491408348083,0.05678471922874451,-0.24108175933361053,0.5302823781967163,-0.16488540172576904,-0.29433414340019226,0.14146575331687927,1.8562997579574585,-0.38209259510040283,0.09486792236566544
5,0.7036628723144531,1.0986487865447998,-0.24529297649860382,0.5032635927200317,0.009923306293785572,1.0609822273254395,-0.22420474886894226,0.06341369450092316,-0.013650770299136639,0.3240792751312256,-0.08379723876714706,0.07540827244520187,-0.2511809170246124,0.5302823781967163,-0.16710376739501953,-0.32084619998931885,0.14345715939998627,1.8562997579574585,-0.39064452052116394,0.07062698155641556
6,0.7001928091049194,1.0986487865447998,-0.23947876691818237,0.4971146285533905,0.005910803563892841,1.0609822273254395,-0.23312737047672272,0.05116930976510048,-0.013650770299136639,0.3240792751312256,-0.08379723876714706,0.07540827244520187,-0.2511809170246124,0.5302823781967163,-0.16710376739501953,-0.32084619998931885,0.14383083581924438,1.8562997579574585,-0.4113176465034485,0.050290465354919434
7,0.6905721426010132,1.0986487865447998,-0.22324910759925842,0.4825831651687622,0.0037588798440992832,1.0609822273254395,-0.2416379302740097,0.03979950025677681,-0.040732018649578094,0.3240792751312256,-0.07943297177553177,0.08428359031677246,-0.26196277141571045,0.5302823781967163,-0.19236715137958527,-0.33246639370918274,0.14368636906147003,1.8562997579574585,-0.43303388357162476,0.03821657598018646
8,0.6822230219841003,0.6346143484115601,-0.1724323183298111,0.4536966383457184,0.008211920969188213,0.7590000033378601,-0.24777083098888397,0.04072476550936699,-0.0393134206533432,-0.3035352826118469,-0.052794698625802994,0.0973646491765976,-0.27230730652809143,0.15713916718959808,-0.2042986899614334,-0.36693859100341797,0.1390363872051239,1.8475500345230103,-0.44286590814590454,0.036414992064237595
9,0.674553394317627,0.6346143484115601,-0.028955748304724693,0.42849671840667725,0.015816859900951385,0.7590000033378601,-0.24995096027851105,0.03752533718943596,-0.021000936627388,-0.3035352826118469,0.19511595368385315,0.11304184794425964,-0.26200568675994873,0.15713916718959808,-0.19714677333831787,-0.3851887583732605,0.1365066021680832,1.8475500345230103,-0.43513360619544983,0.03654146566987038
10,0.6600856781005859,0.6346143484115601,-0.028955748304724693,0.4041830897331238,0.027507055550813675,0.7590000033378601,-0.2503945529460907,0.03047502413392067,0.00722976541146636,-0.3035352826118469,0.2196434587240219,0.12663277983665466,-0.23999859392642975,0.15713916718959808,-0.21178273856639862,-0.3844151496887207,0.13519881665706635,1.8475500345230103,-0.43297916650772095,0.03566356003284454
11,0.6291712522506714,0.6346143484115601,-0.028955748304724693,0.3598410487174988,0.04198748990893364,0.7590000033378601,-0.2488195300102234,0.021428225561976433,0.03666766732931137,-0.3035352826118469,0.2418188601732254,0.13776637613773346,-0.21906836330890656,0.15713916718959808,-0.21749241650104523,-0.3690512478351593,0.13233238458633423,1.8475500345230103,-0.42663127183914185,0.03162587434053421
12,0.5797305107116699,0.6346143484115601,-0.028955748304724693,0.278632253408432,0.058022622019052505,0.7590000033378601,-0.2440134733915329,0.013444184325635433,0.0640704482793808,-0.3035352826118469,0.2565152645111084,0.1477569192647934,-0.2085689902305603,0.15713916718959808,-0.22418919205665588,-0.34563490748405457,0.12814223766326904,1.8475500345230103,-0.41641315817832947,0.02531754970550537
13,0.5797305107116699,0.6346143484115601,-0.028955748304724693,0.278632253408432,0.07432737201452255,0.7590000033378601,-0.2353665828704834,0.00959068164229393,0.08564954251050949,-0.3035352826118469,0.26120084524154663,0.15643630921840668,-0.2083682119846344,0.15713916718959808,-0.23741300404071808,-0.31661006808280945,0.12582644820213318,1.8475500345230103,-0.40557152032852173,0.01995178684592247
14,0.4020296037197113,0.6346143484115601,-0.028955748304724693,0.12763933837413788,0.08537882566452026,0.7590000033378601,-0.22372294962406158,0.009344055317342281,0.10250928997993469,-0.3035352826118469,0.2585034966468811,0.16366761922836304,-0.20852023363113403,0.15713916718959808,-0.2518627643585205,-0.2815183699131012,0.1273512989282608,1.8475500345230103,-0.39861682057380676,0.01486907433718443
15,0.3088623583316803,0.6346143484115601,-0.028955748304724693,0.10966000705957413,0.08002903312444687,0.7590000033378601,-0.21067512035369873,0.0027289532590657473,0.11541485786437988,-0.3035352826118469,0.25747713446617126,0.16469347476959229,-0.19565561413764954,0.15713916718959808,-0.2540246248245239,-0.2412060648202896,0.12923680245876312,1.8475500345230103,-0.39765647053718567,0.0024230878334492445
16,0.21778234839439392,0.6346143484115601,-0.028955748304724693,0.07776395976543427,0.0492025651037693,0.7590000033378601,-0.19826267659664154,-0.024252405390143394,0.11835338175296783,-0.3035352826118469,0.26898640394210815,0.1521783024072647,-0.1604687124490738,0.15713916718959808,-0.2338884025812149,-0.1973375827074051,0.12850521504878998,1.8475500345230103,-0.4022425413131714,-0.023760609328746796
17,0.12421134859323502,0.6346143484115601,-0.03001072257757187,0.004152731038630009,-0.006664622109383345,0.7590000033378601,-0.1890832781791687,-0.08155199885368347,0.10761155933141708,-0.3035352826118469,0.3005957305431366,0.12252017855644226,-0.10921834409236908,0.15713916718959808,-0.19386625289916992,-0.1488729566335678,0.12745751440525055,1.8475500345230103,-0.4102781414985657,-0.06002284958958626
18,0.06034201383590698,0.6346143484115601,-0.031372446566820145,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.18493729829788208,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.3507895767688751,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.14423006772994995,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4195186197757721,-0.09170867502689362
19,0.06034201383590698,0.6346143484115601,-0.03171652927994728,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.18753251433372498,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.4155859649181366,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.09425092488527298,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.42625099420547485,-0.09170867502689362
20,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
21,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
22,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
23,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
24,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
25,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
26,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
27,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
28,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
29,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
30,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
31,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
32,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
33,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
34,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
35,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
36,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
37,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
38,0.06034201383590698,0.6346143484115601,-0.0369725339114666,-0.08939526230096817,-0.07111189514398575,0.7590000033378601,-0.19866801798343658,-0.16341882944107056,0.08458098024129868,-0.3035352826118469,0.49718400835990906,0.07465486973524094,-0.05682599917054176,0.15713916718959808,-0.04634014889597893,-0.09349918365478516,0.13324317336082458,1.8475500345230103,-0.4203658699989319,-0.09170867502689362
39,0.628624439239502,0.6346143484115601,-0.0369725339114666,0.4630495011806488,0.4252852499485016,0.7590000033378601,-0.19866801798343658,0.8903447389602661,0.6695258021354675,-0.3035352826118469,0.49718400835990906,0.43902960419654846,0.425855427980423,0.15713916718959808,-0.04634014889597893,-0.02889813296496868,0.44930127263069153,1.8475500345230103,-0.4203658699989319,0.7835209965705872
40,0.628624439239502,0.6346143484115601,0.12314216047525406,0.47358042001724243,0.4277171790599823,0.7590000033378601,0.4270070493221283,0.8836815357208252,0.8616613149642944,-0.3035352826118469,0.3795124888420105,0.5853759050369263,0.5432706475257874,0.15713916718959808,0.3709094822406769,0.024845898151397705,0.45978260040283203,1.8475500345230103,0.3438229262828827,0.7695942521095276
41,0.640123724937439,0.6346143484115601,0.25872811675071716,0.5012220144271851,0.43095940351486206,0.7590000033378601,0.4138015806674957,0.8707301020622253,1.000353455543518,-0.3035352826118469,0.5015902519226074,0.6938298344612122,0.6614239811897278,0.15713916718959808,0.4671701490879059,0.12136819958686829,0.48200723528862,1.8475500345230103,0.3391622006893158,0.7600762844085693
42,0.640123724937439,0.6346143484115601,0.3052501380443573,0.5012220144271851,0.43095940351486206,0.7590000033378601,0.40052729845046997,0.8707301020622253,1.000353455543518,-0.3035352826118469,0.5988540053367615,0.6938298344612122,0.6614239811897278,0.15713916718959808,0.5088543891906738,0.12136819958686829,0.48200723528862,1.8475500345230103,0.3259904682636261,0.7600762844085693
43,0.640123724937439,0.6346143484115601,0.30956727266311646,0.5012220144271851,0.43095940351486206,0.7590000033378601,0.39343544840812683,0.8707301020622253,1.000353455543518,-0.3035352826118469,0.6530871391296387,0.6938298344612122,0.6614239811897278,0.15713916718959808,0.5106420516967773,0.12136819958686829,0.48200723528862,1.8475500345230103,0.3247057795524597,0.7600762844085693
44,0.640123724937439,0.6346143484115601,0.30956727266311646,0.5012220144271851,0.43095940351486206,0.7590000033378601,0.3953459858894348,0.8707301020622253,1.000353455543518,-0.3035352826118469,0.6776439547538757,0.6938298344612122,0.6614239811897278,0.15713916718959808,0.49570420384407043,0.12136819958686829,0.48200723528862,1.8475500345230103,0.3482973575592041,0.7600762844085693
45,0.640123724937439,0.6346143484115601,0.30956727266311646,0.5012220144271851,0.43095940351486206,0.7590000033378601,0.40410545468330383,0.8707301020622253,1.000353455543518,-0.3035352826118469,0.7041729092597961,0.6938298344612122,0.6614239811897278,0.15713916718959808,0.4858107268810272,0.12136819958686829,0.48200723528862,1.8475500345230103,0.3828539550304413,0.7600762844085693
46,0.640123724937439,0.6346143484115601,0.30956727266311646,0.5012220144271851,0.43095940351486206,0.7590000033378601,0.4152395725250244,0.8707301020622253,1.000353455543518,-0.3035352826118469,0.7377821803092957,0.6938298344612122,0.6614239811897278,0.15713916718959808,0.4876513183116913,0.12136819958686829,0.48200723528862,1.8475500345230103,0.40772128105163574,0.7600762844085693
47,0.640123724937439,0.6346143484115601,0.30956727266311646,0.8287584781646729,0.43095940351486206,0.7590000033378601,0.4239148199558258,0.8454594612121582,1.000353455543518,-0.3035352826118469,0.7566450238227844,0.8569046258926392,0.6614239811897278,0.15713916718959808,0.4934699535369873,0.6386450529098511,0.48200723528862,1.8475500345230103,0.41520535945892334,0.7490018010139465
48,0.640123724937439,0.6346143484115601,0.3317018449306488,0.8287584781646729,0.43095940351486206,0.7590000033378601,0.42803043127059937,0.8187915682792664,1.000353455543518,-0.3035352826118469,0.7557242512702942,0.913460373878479,0.6614239811897278,0.15713916718959808,0.49460551142692566,0.7729622721672058,0.48200723528862,1.8475500345230103,0.4117053747177124,0.7394091486930847
49,0.640123724937439,0.6346143484115601,0.3317018449306488,0.8287584781646729,0.43095940351486206,0.7590000033378601,0.4294072091579437,0.7910817265510559,1.000353455543518,-0.3035352826118469,0.7396826148033142,0.9156477451324463,0.6614239811897278,0.15713916718959808,0.4887339472770691,0.7962633967399597,0.48200723528862,1.8475500345230103,0.40699732303619385,0.7246500253677368
50,0.640123724937439,0.6346143484115601,0.3317018449306488,0.8287584781646729,0.43095940351486206,0.7590000033378601,0.4317183792591095,0.7910817265510559,1.000353455543518,-0.3035352826118469,0.7157741785049438,0.9156477451324463,0.6614239811897278,0.15713916718959808,0.4787777066230774,0.7962633967399597,0.48200723528862,1.8475500345230103,0.4047834575176239,0.7246500253677368
51,0.564333975315094,0.6346143484115601,0.3317018449306488,0.8282635807991028,0.4380893409252167,0.7590000033378601,0.4368945360183716,0.7632878422737122,1.0682705640792847,-0.3035352826118469,0.6901039481163025,0.9592258930206299,0.6994583606719971,0.15713916718959808,0.4671700596809387,0.839769721031189,0.46071892976760864,1.8475500345230103,0.4033128321170807,0.7059416174888611
52,0.4741988778114319,0.6346143484115601,0.33001577854156494,0.8282635807991028,0.4403935968875885,0.7590000033378601,0.4440560042858124,0.7118903398513794,1.1486808061599731,-0.3035352826118469,0.6845188140869141,0.9548758268356323,0.7577993869781494,0.15713916718959808,0.47346967458724976,0.8455954790115356,0.4703802466392517,1.8475500345230103,0.4045107066631317,0.6509632468223572
53,0.4741988778114319,0.6346143484115601,0.32823655009269714,0.8384453654289246,0.4403935968875885,0.7590000033378601,0.4511793851852417,0.6654430627822876,1.1486808061599731,-0.3035352826118469,0.6767425537109375,0.9402604699134827,0.7577993869781494,0.15713916718959808,0.4710336923599243,0.8530271649360657,0.4703802466392517,1.8475500345230103,0.40604686737060547,0.6059131026268005
